,Unnamed: 0,struct,comp,E_P0,V_P0,Vf_P0,B0,BP0,c1s,Ncontent,Hcontent
877,877,gs141,H20 Lu8 N2,-0.6785504016501364,9.137230695457133,-3.954685971209536,84.36235162187948,4.115753820733142,-9.30297484944752,2.0,20.0
878,878,gs310,H10 Lu8 N4,-0.9985047880558836,12.301791356547325,-3.886617734361765,85.90788558819868,8.072539691167409,-7.132735056366443,4.0,10.0
879,879,gs328,H18 Lu8 N6,-0.7639258250928833,9.737265483728107,-3.9690626412718935,52.25520062736508,14.169248162270812,-5.671317363619469,6.0,18.0
880,880,gs125,H2 Lu8 N6,-1.5005235539629211,13.269951854015428,-7.527704395984571,143.1385692350522,4.373785029118048,-10.876002105628087,6.0,2.0
881,881,gs9,H20 Lu8,-0.6336548539017842,8.978091492118477,-3.994051365024382,89.03014252511682,4.003031975850599,-9.988868165696202,0.0,20.0
882,882,gs0,H20 Lu8,-0.6425110283567587,9.002728540198166,-3.969414316944691,87.53085204241854,3.987441377770189,-9.793393608081924,0.0,20.0
883,883,gs113,H16 Lu8 N2,-0.767159539441099,10.445045592613893,-3.643319792001493,74.60580381993452,0.435780336737515,-7.1506786549538885,2.0,16.0
884,884,gs321,H18 Lu8 N6,-0.6777974413666925,9.246133628859232,-4.460194496140769,66.88134608027941,9.92726533952248,-7.452769891698731,6.0,18.0
885,885,gs319,H10 Lu8 N4,-1.0432332166555254,10.798578482626832,-5.389830608282258,109.5920252754,5.032212676296885,-10.251861614698791,4.0,10.0
886,886,gs7,H20 Lu8,-0.6336534397414653,8.977852711158045,-3.994290145984813,89.02038343855735,4.014685271455483,-9.988332339039731,0.0,20.0
887,887,gs114,H16 Lu8 N2,-0.7154115325947015,10.130195196532169,-3.958170188083216,83.56626382087734,7.486733335554131,-8.40511685950433,2.0,16.0
888,888,gs524,H14 Lu8 N4,-0.8737145850083414,10.764463610403968,-3.951113312672952,98.1586705051983,21.878166479671386,-10.27950972518483,4.0,14.0
889,889,gs381,H3 Lu8 N8,-1.0502734942680323,12.754737759095846,-6.661841188272573,93.9863653975094,6.39869425755274,-7.47696030317361,8.0,3.0
890,890,gs375,H8 Lu8,-0.4930327978654532,15.375433866670797,-2.364566133329202,66.0156304285753,3.516810829336319,-4.319897457381789,0.0,8.0
891,891,gs147,H20 Lu8 N2,-0.7127047943761379,8.9938804285176,-4.098036238149067,89.71190968980811,3.811782820200366,-10.042932309615532,2.0,20.0
892,892,gs178,H12 Lu8 N6,-0.9594022323984134,11.040631947775742,-4.302156513762719,78.17847355878358,6.601060543361434,-7.19022771903654,6.0,12.0
893,893,gs515,H2 Lu8,-0.1917349588300567,24.295802523961605,-0.1191974760383914,47.964632637624845,3.178564516086852,-1.984798618923464,0.0,2.0
894,894,gs388,H3 Lu8 N8,-1.36738976564773,12.162902192240386,-7.253676755128033,119.13000990439048,3.664359390397206,-9.857975491145622,8.0,3.0
895,895,gs176,H12 Lu8 N6,-0.8331422200275344,10.584715806366566,-4.758072655171895,34.41469894835049,23.7670435560824,-3.7363882364279415,6.0,12.0
896,896,gs512,H2 Lu8,-0.1917357604514108,24.29499051930992,-0.1200094806900779,47.97298414874186,3.187222032167044,-1.9852476180102077,0.0,2.0
897,897,gs182,H18 Lu8 N4,-0.7239766591917335,10.146633004880412,-3.488866995119588,74.22781010169528,7.330093225188282,-7.449078472550281,4.0,18.0
898,898,gs149,H20 Lu8 N2,-0.7127064296490668,8.993602229755965,-4.098314436910703,89.69718046324222,3.824033745129359,-10.04189383421107,2.0,20.0
899,899,gs359,H18 Lu8 N2,-0.7417843683542742,9.507296083284713,-4.0472574881438605,89.02736689955394,4.20427592549111,-9.437430420174982,2.0,18.0
900,900,gs366,H8 Lu8 N2,-0.8085295054819047,12.794526975408308,-4.615334135702804,82.5171844053049,10.374007454057963,-6.660382458864185,2.0,8.0
901,901,gs198,H14 Lu8 N8,-0.7663428003516553,10.585351590607324,-4.137315076059341,69.56424815946438,4.082537640502485,-6.62112248300601,8.0,14.0
902,902,gs508,H16 Lu8,-0.7091709316761504,10.44113003888712,-3.590536627779546,92.98837510345166,3.816244649901946,-8.966922505511217,0.0,16.0
903,903,gs395,H10 Lu8 N6,-1.0285904454200745,11.50021576092954,-4.569888405737127,92.78475085427844,3.718180182928752,-8.121383965212871,6.0,10.0
904,904,gs361,H8 Lu8 N2,-0.7473053742691668,12.201794147701504,-5.208066963409607,99.66866828213864,18.029605164208945,-8.890410338830272,2.0,8.0
905,905,gs368,H8 Lu8 N2,-0.7832189249893418,12.462236144367903,-4.947624966743208,151.83077512115258,17.818330453181463,-13.23684083378743,2.0,8.0
906,906,gs501,H16 Lu8,-0.6335145010319442,10.3843175320308,-3.647349134635867,89.82524750505803,3.816512389158972,-8.709295150401703,0.0,16.0
907,907,gs165,H14 Lu8 N6,-0.895967964659316,10.653620567343436,-4.065754432656563,69.86810588238404,7.696674561296999,-6.687828093322428,6.0,14.0
908,908,gs357,H18 Lu8 N2,-0.7616196357303124,9.615608801104786,-3.9389447703237854,83.4199702295167,4.025283033538051,-8.73938497862092,2.0,18.0
909,909,gs350,H18 Lu8 N2,-0.7610834665585051,9.852756038080813,-3.70179753334776,73.00398255682357,4.611750602710658,-7.475726326251248,2.0,18.0
910,910,gs162,H14 Lu8 N6,-0.8357057777918401,10.060634085614014,-4.6587409143859855,70.19641929046381,8.705060458557098,-7.146586317673415,6.0,14.0
911,911,gs506,H16 Lu8,-0.6665277350330143,10.42258143541426,-3.6090852312524055,90.84278532183582,3.813423786437677,-8.77555157523579,0.0,16.0
912,912,gs196,H14 Lu8 N8,-0.7918804612626749,10.14073538312408,-4.581931283542586,56.892199372849525,22.578011967255883,-6.368669172863379,8.0,14.0
913,913,gs136,H16 Lu8 N4,-0.8416742915682595,10.274024302821951,-3.862939982892335,74.88792520638475,9.205172441817718,-7.483345810186276,4.0,16.0
914,914,gs304,Lu8 N4,-1.0717130352216675,20.535144710223665,-3.631105289776334,65.75443084517877,5.036447761975938,-3.234618711426672,4.0,0.0
915,915,gs109,H4 Lu8 N4,-1.0534722826332654,13.519151108991386,-6.259286391008613,95.95708825265936,19.11140685296637,-7.797501700159318,4.0,4.0
916,916,gs303,Lu8 N4,-1.0716674955001508,20.535523643257964,-3.630726356742036,65.68542625057961,5.031613630812195,-3.2311181527104167,4.0,0.0
917,917,gs131,H16 Lu8 N4,-0.8146554379761385,10.34405351894318,-3.792910766771105,92.69754409118768,11.715386496011885,-9.32389687904479,4.0,16.0
918,918,gs107,H4 Lu8 N4,-1.052360103740284,14.168130574292478,-5.610306925707521,93.2852456227322,6.018950841730135,-6.672015605836815,4.0,4.0
919,919,gs138,H16 Lu8 N4,-0.8182101227768206,10.28251306105792,-3.8544512246563674,82.8494658260435,5.035352345274888,-8.139258981058134,4.0,16.0
920,920,gs100,H4 Lu8 N4,-1.03159116345887,15.15973237065314,-4.618705129346859,75.72604548610451,13.085820638098966,-5.241099368611501,4.0,4.0
921,921,gs332,H14 Lu8 N2,-0.7922528597937344,11.185277532757269,-3.5258683005760645,80.26699849767793,4.159108978994207,-7.231469512539861,2.0,14.0
922,922,gs197,H14 Lu8 N8,-0.8066956016157444,10.275320235663738,-4.447346431002927,55.5178068812033,7.191326967062894,-5.498662199783438,8.0,14.0
923,923,gs351,H18 Lu8 N2,-0.7610872605702232,9.85292256392962,-3.701631007498953,73.07815264099578,4.60498109435048,-7.483053881582132,2.0,18.0
924,924,gs507,H16 Lu8,-0.7091730030448767,10.441225459392728,-3.5904412072739382,92.99492604260968,3.810614905381894,-8.967349332534338,0.0,16.0
925,925,gs369,H8 Lu8 N2,-0.7450638945180496,13.182043815244782,-4.227817295866329,80.38759604950474,5.959020340571405,-6.178380797201655,2.0,8.0
926,926,gs500,H16 Lu8,-0.7091571645117559,10.441205731371108,-3.590460935295558,92.99167313031012,3.81091820082049,-8.967059221453118,0.0,16.0
927,927,gs164,H14 Lu8 N6,-0.8697004164387181,11.087193426359716,-3.6321815736402834,80.77429890006015,9.510674886640878,-7.490648679972375,6.0,14.0
928,928,gs190,H14 Lu8 N8,-0.7839688584834221,10.641800830950228,-4.080865835716437,76.37612842662674,0.669682883902252,-7.186673562739456,8.0,14.0
929,929,gs509,H16 Lu8,-0.6665389653456563,10.42235028607651,-3.609316380590156,90.87456701404528,3.817904038133341,-8.778912241973842,0.0,16.0
930,930,gs360,H8 Lu8 N2,-0.7251724355406218,13.61522993020742,-3.794631180903691,61.23017352034119,2.951843687417259,-4.519182678807015,2.0,8.0
931,931,gs394,H10 Lu8 N6,-0.998191847468964,10.482931057853463,-5.587173108813204,83.54505146292982,7.81461357375265,-8.131195522245498,6.0,10.0
932,932,gs358,H18 Lu8 N2,-0.7714588906720954,9.669399236770738,-3.8851543346578343,85.72045933401539,3.985792701507411,-8.929546598335952,2.0,18.0
933,933,gs367,H8 Lu8 N2,-0.7359428617281891,14.485358313811926,-2.9245027972991853,49.291202341532895,2.618335511542836,-3.4172185026837654,2.0,8.0
934,934,gs333,H14 Lu8 N2,-0.7922395745360215,11.184823851782989,-3.526321981550344,80.21077074190458,4.183677381053335,-7.227157317157784,2.0,14.0
935,935,gs106,H4 Lu8 N4,-1.0317170952430388,15.162855197832558,-4.615582302167441,75.78125167386928,12.992026046185826,-5.240695661244377,4.0,4.0
936,936,gs139,H16 Lu8 N4,-0.8256478873528457,10.11043551421019,-4.026528771504096,79.09756449306118,4.248815525278762,-7.885534355935228,4.0,16.0
937,937,gs130,H16 Lu8 N4,-0.7632536629451872,10.387797603588613,-3.749166682125672,58.19555360246702,6.946162423421788,-5.696069234059039,4.0,16.0
938,938,gs302,Lu8 N4,-1.071785483898566,20.53639534251329,-3.6298546574867054,65.83602589877454,5.009566723396683,-3.2381769954096624,4.0,0.0
939,939,gs137,H16 Lu8 N4,-0.7306779536167076,10.04417379763934,-4.092790488074946,80.61491894162083,4.38805826715253,-8.09281862104664,4.0,16.0
940,940,gs108,H4 Lu8 N4,-1.0742481848192256,13.157727962524875,-6.620709537475124,199.2778785037426,18.490595758643728,-16.548672106266938,4.0,4.0
941,941,gs248,H16 Lu8 N8,-0.7188755584684259,9.64094452914872,-4.574992970851278,79.0660586876974,4.842740838486517,-8.27979832983728,8.0,16.0
942,942,gs63,H6 Lu8 N4,-0.981975919836259,13.686346071976455,-4.629487261356878,65.45758765734692,7.71849394665889,-4.877699633958421,4.0,6.0
943,943,gs97,H4 Lu8 N2,-0.7192122774192414,18.31238746292959,-2.181719679927556,39.43048863655893,0.00178524489835,-2.1548342823428968,2.0,4.0
944,944,gs421,H8 Lu8 N4,-1.036071101907146,11.296083579613136,-5.849666420386862,120.33411358081608,11.39754474803061,-11.063261957956572,4.0,8.0
945,945,gs283,H8 Lu8 N6,-1.1858559029715252,11.67410502910692,-5.25555406180217,93.20219493828851,3.239583307238661,-8.027615612461272,6.0,8.0
946,946,gs90,H4 Lu8 N2,-0.7051519789238228,17.73537443479696,-2.758732708060186,53.396112547389805,6.810616560569566,-3.0595373293129136,2.0,4.0
947,947,gs419,H12 Lu8 N4,-0.9188962275329686,10.892584067864796,-4.4980409321352015,70.92433267387115,9.163042719449503,-6.683463735024173,4.0,12.0
948,948,gs64,H6 Lu8 N4,-1.0559844828336888,12.353483430199327,-5.9623499031340055,128.43330680995086,2.054467302673089,-10.430007307457812,4.0,6.0
949,949,gs284,H8 Lu8 N6,-1.1683121597849426,11.193950138911148,-5.735708951997942,68.55145164769874,0.008707879980231,-6.128613211788439,6.0,8.0
950,950,gs426,H8 Lu8 N4,-0.9627471665022312,10.973139338274766,-6.1726106617252325,91.6886741612582,19.82282258988384,-9.237954576575667,4.0,8.0
951,951,gs52,H6 Lu8 N2,-0.8185417132608563,14.521703090271933,-4.23751565972807,86.85075148774897,6.818098782361649,-6.077916024026559,2.0,6.0
952,952,gs99,H4 Lu8 N2,-0.7171656375108536,16.417064712805473,-4.07704243005167,56.12715838046672,17.018197718336317,-3.6903220708744255,2.0,4.0
953,953,gs410,H12 Lu8 N4,-0.940680436752397,11.498845027848452,-3.8917799721515465,81.35916334581806,2.360552648617697,-7.101953391862499,4.0,12.0
954,954,gs246,H16 Lu8 N8,-0.7019030410124287,9.985144634860212,-4.230792865139787,38.15919213553516,13.512370258939852,-4.020850919015291,8.0,16.0
955,955,gs428,H8 Lu8 N4,-1.0267210657541,11.313481244873584,-5.832268755126414,97.10415798699472,15.588676230544,-9.163007091459566,4.0,8.0
956,956,gs241,H16 Lu8 N8,-0.6704230778136662,10.887403796481305,-3.328533703518694,18.31249528107553,2.206515907772872,-1.6878395887014574,8.0,16.0
957,957,gs417,H12 Lu8 N4,-0.942627590112655,10.409536429285795,-4.981088570714202,65.15625896868069,7.680155016804606,-6.382612458957764,4.0,12.0
958,958,gs443,H10 Lu8,-0.5210972926757272,13.920820825033315,-2.5830680638555727,31.39332431835125,19.286416646043648,-2.4812602597081086,0.0,10.0
959,959,gs444,H10 Lu8,-0.5239808726077576,13.88267273329862,-2.621216155590269,70.17255871348563,3.600821520395212,-5.086663502075872,0.0,10.0
960,960,gs39,H6 Lu8,-0.405616556091575,17.63019590740287,-1.6990898068828446,60.3107118863949,3.584553254933956,-3.44238613113723,0.0,6.0
961,961,gs212,H8 Lu8 N8,-0.913868353007274,11.700940049404007,-5.048643283929327,102.61209701763318,8.524808433100118,-8.97495416627223,8.0,8.0
962,962,gs486,H6 Lu8 N8,-1.0229691821097566,11.678713235694978,-5.992195855214112,84.62526757571673,12.532867504046948,-7.576362966954539,8.0,6.0
963,963,gs472,H16 Lu8 N6,-0.7479452651998144,9.978118781234231,-4.200964552099102,62.39142110406046,8.621872225129575,-6.402076177773481,6.0,16.0
964,964,gs30,H6 Lu8,-0.4364278755102922,17.630670738283136,-1.698614976002578,61.26547175807527,3.427179938435174,-3.495522285487257,0.0,6.0
965,965,gs475,H16 Lu8 N6,-0.7530382659305663,9.498550763883602,-4.680532569449732,25.26572245215221,14.83343926313581,-2.8241193933040263,6.0,16.0
966,966,gs223,H10 Lu8 N2,-0.7616884631301218,11.77964713035494,-4.550727869645061,74.69184955753043,7.633765682116095,-6.464452056263853,2.0,10.0
967,967,gs37,H6 Lu8,-0.4056007434431064,17.628980265691556,-1.7003054485941589,60.204243593652045,3.656585380197645,-3.437127876647236,0.0,6.0
968,968,gs429,H8 Lu8 N4,-1.0009435659281736,11.741856626108712,-5.403893373891286,69.89072611721355,9.686221728521067,-6.1253101741137606,4.0,8.0
969,969,gs54,H6 Lu8 N2,-0.7223166556768774,13.708256080563618,-5.050962669436384,331.8401008468374,20.488971070018717,-26.92775540379877,2.0,6.0
970,970,gs416,H12 Lu8 N4,-0.8304180915104856,10.37434294423767,-5.016282055762328,46.44835362521353,14.979092113971014,-4.758511719276546,4.0,12.0
971,971,gs53,H6 Lu8 N2,-0.7116594763419926,15.50483435475092,-3.2543843952490814,55.60137523424904,6.650469708043452,-3.642055201514992,2.0,6.0
972,972,gs411,H12 Lu8 N4,-0.9285098631383638,9.909861038782807,-5.48076396121719,76.26924861325283,12.972383128992757,-8.069297023172643,4.0,12.0
973,973,gs247,H16 Lu8 N8,-0.7382422530849908,9.794690122211824,-4.421247377788175,61.1805649862461,4.591516108800019,-6.301775124189284,8.0,16.0
974,974,gs65,H6 Lu8 N4,-1.0252592234650768,12.013069576634486,-6.302763756698848,85.50673925137326,21.89939574852539,-8.02552102508814,4.0,6.0
975,975,gs91,H4 Lu8 N2,-0.7099839768478498,17.91864302803519,-2.5754641148219526,47.111338962475024,5.862204352666486,-2.662855286691688,2.0,4.0
976,976,gs427,H8 Lu8 N4,-1.0348178370055394,11.475667001198351,-5.670082998801647,97.44779383668846,9.873082155984672,-8.746764256263466,4.0,8.0
977,977,gs285,H8 Lu8 N6,-1.1400183970942055,11.626000349950669,-5.303658740958422,81.52795856054918,13.693522284293104,-7.387045249740661,6.0,8.0
978,978,gs96,H4 Lu8 N2,-0.7153904607465458,16.787353857426716,-3.7067532854304295,74.16761025073858,5.456857547069229,-4.468766629364288,2.0,4.0
979,979,gs420,H8 Lu8 N4,-1.0276881092373515,10.550648294071532,-6.595101705928466,214.48351832975305,20.272720685988684,-22.568154563383587,4.0,8.0
980,980,gs474,H16 Lu8 N6,-0.8025683947450791,10.29983488223793,-3.879248451095403,73.50149994603534,12.67180656059166,-7.4678680416759935,6.0,16.0
981,981,gs36,H6 Lu8,-0.405616400755077,17.630267102753283,-1.6990186115324315,60.30893555877273,3.57739216722786,-3.442213349070895,0.0,6.0
982,982,gs487,H6 Lu8 N8,-1.0094576879253674,12.034258242310443,-5.636650848598648,83.56308992093075,1.381690788702989,-6.959071659284231,8.0,6.0
983,983,gs31,H6 Lu8,-0.4364305089028286,17.6306299837442,-1.6986557305415155,61.26520101960502,3.429102647946968,-3.495530139921996,0.0,6.0
984,984,gs38,H6 Lu8,-0.4055882794616212,17.629615960228534,-1.699669754057181,60.173781728904686,3.642404950171856,-3.435149810146211,0.0,6.0
985,985,gs445,H10 Lu8,-0.5125423765251375,13.746820741943036,-2.757068146945852,67.38527577294592,4.37344609386215,-4.942472983403252,0.0,10.0
986,986,gs213,H8 Lu8 N8,-0.96184009887232,9.462849300931794,-7.28673403240154,234.14316488336536,19.207764173387886,-27.20550392721833,8.0,8.0
987,987,gs214,H8 Lu8 N8,-0.9179023898553472,11.400532798227294,-5.34905053510604,81.6529321161415,4.615152055225241,-7.226288986208663,8.0,8.0
988,988,gs442,H10 Lu8,-0.5311899084966475,13.890888511879886,-2.6130003770090013,68.50779958682391,3.984368733266159,-4.967671286346354,0.0,10.0
989,989,gs489,H6 Lu8 N8,-0.9953217124169564,12.433183156646816,-5.237725934262275,89.38092160450968,6.241227773596899,-7.290418419775858,8.0,6.0
990,990,gs250,H20 Lu8 N4,-0.6566708053646835,8.817362030256957,-4.379356719743043,60.48017849638441,8.050798846517274,-7.005276632731655,4.0,20.0
991,991,gs44,H2 Lu8 N4,-1.104169700525485,15.115086422621468,-6.5438421488071015,121.86270064344976,22.890895561557983,-9.181311595413362,4.0,2.0
992,992,gs439,H14 Lu8,-0.6078660967038807,11.43788127347158,-3.2680278174375093,81.92289429570155,3.80813003735331,-7.211297058212987,0.0,14.0
993,993,gs257,H20 Lu8 N4,-0.6157681225540728,8.627150024608948,-4.569568725391052,86.0542761455819,5.099924183975848,-10.07820775809362,4.0,20.0
994,994,gs43,H2 Lu8 N4,-1.072800131796352,17.65152717881173,-4.00740139261684,70.76235381694693,8.23079652478771,-4.097406333320784,4.0,2.0
995,995,gs268,H10 Lu8 N8,-1.0116823304309106,10.873380366702026,-5.096619633297975,84.9498307592107,5.938761480977596,-7.914739703206256,8.0,10.0
996,996,gs295,H4 Lu8,-0.3243795923141685,20.71986622514745,-0.7284671081858841,54.74816008885431,3.570377543365909,-2.658829561994446,0.0,4.0
997,997,gs437,H14 Lu8,-0.658952504853501,11.430637132799584,-3.275271958109506,86.2337392776842,3.761743979018627,-7.594718167780274,0.0,14.0
998,998,gs75,H12 Lu8 N8,-0.862280240391036,10.818936539240388,-4.482849175045323,76.97012075715081,5.123872054100623,-7.188645521298947,8.0,12.0
999,999,gs292,H4 Lu8,-0.324381296930369,20.72012443897686,-0.7282088943564725,54.752181099444016,3.567188019918051,-2.658971969858051,0.0,4.0
1000,1000,gs259,H20 Lu8 N4,-0.5848638952293186,8.666735939576588,-4.529982810423412,47.30752317761915,15.27707030472491,-5.813984274936728,4.0,20.0
1001,1001,gs86,H4 Lu8 N6,-1.375353033870245,12.569808648670032,-6.6519969068855245,84.07776202282417,10.338034014194257,-6.906358209325886,6.0,4.0
1002,1002,gs26,H12 Lu8,-0.6327908161314554,12.445755642106512,-3.069244357893486,80.33907678660943,3.722883311901965,-6.4978530120224125,0.0,12.0
1003,1003,gs19,H18 Lu8,-0.6723219301023234,9.567977082312042,-3.893176763841804,96.68676649005978,3.793956534822177,-10.173857201946436,0.0,18.0
1004,1004,gs464,H22 Lu8,-0.5923528209488722,8.34356268083636,-4.204770652496973,89.31999469966291,4.459576530673755,-10.796419559347072,0.0,22.0
1005,1005,gs490,H2 Lu8 N2,-0.6787570362660821,21.35952962951329,-1.447762037153377,38.5095578683127,0.006423217701516,-1.804284561887296,2.0,2.0
1006,1006,gs21,H12 Lu8,-0.5631177199866215,12.556027032382286,-2.9589729676177114,22.06489625515057,25.890038726607607,-2.066683263614305,0.0,12.0
1007,1007,gs497,H2 Lu8 N2,-0.6639440710350755,20.87320649472827,-1.934085171938397,45.29988356284969,5.335673793850011,-2.194313797306698,2.0,2.0
1008,1008,gs463,H22 Lu8,-0.5923688960586636,8.343598332510924,-4.204735000822409,89.29300367422925,4.474267173760569,-10.793542737434493,0.0,22.0
1009,1009,gs235,H12 Lu8 N2,-0.7539388332383665,12.29750607424748,-3.14965301666161,69.58983078355097,3.594953826760945,-5.694578106490983,2.0,12.0
1010,1010,gs17,H18 Lu8,-0.680755654396937,9.559405419656066,-3.9017484264977806,96.97591441299474,3.758679083334367,-10.21256126465735,0.0,18.0
1011,1011,gs203,Lu8 N8,-1.6668128962701303,13.86115507622897,-7.95571992377103,150.32378648943433,5.082793079773819,-10.956811293744884,8.0,0.0
1012,1012,gs455,Lu8 N2,-0.6470534242471331,20.63162527956601,-5.414124720433989,288.06272089894213,21.41687076413324,-15.668785875220916,2.0,0.0
1013,1013,gs28,H12 Lu8,-0.6327943264805072,12.445741929110708,-3.069258070889289,80.37929748161933,3.71249244558454,-6.500951605413037,0.0,12.0
1014,1014,gs10,H18 Lu8,-0.6807318251146801,9.559632418135283,-3.901521428018564,96.92151397387268,3.762906116508514,-10.206694026175592,0.0,18.0
1015,1015,gs499,H2 Lu8 N2,-0.6793544967210133,20.31045576627464,-2.4968359003920284,54.62318687774592,5.911152422353768,-2.724305070253364,2.0,2.0
1016,1016,gs452,Lu8 N2,-0.6467192705633351,20.63318132714489,-5.412568672855111,286.8149591397847,21.358643699219098,-15.59096673810912,2.0,0.0
1017,1017,gs204,Lu8 N8,-1.445742994081229,13.627218106639344,-8.189656893360656,168.3324131255987,9.30172186053326,-12.687807035269303,8.0,0.0
1018,1018,gs293,H4 Lu8,-0.3243928573586648,20.720031083110392,-0.7283022502229409,54.76307625398395,3.568324117648656,-2.6595200916539623,0.0,4.0
1019,1019,gs87,H4 Lu8 N6,-1.3667511929605909,13.211567177388394,-6.010238378167163,106.53127195351009,6.420027526126302,-8.182530788230501,6.0,4.0
1020,1020,gs73,H12 Lu8 N8,-0.8247589085726109,10.0583287166086,-5.243456997677113,79.55816137829873,6.817697163850991,-8.03816517657662,8.0,12.0
1021,1021,gs258,H20 Lu8 N4,-0.6157810099334711,8.626796451092833,-4.569922298907168,86.11773156662731,5.121737187854347,-10.086714125315243,4.0,20.0
1022,1022,gs294,H4 Lu8,-0.3243849340457624,20.72007253665524,-0.7282607966780953,54.75297975021953,3.567775790154636,-2.659021051874052,0.0,4.0
1023,1023,gs80,H4 Lu8 N6,-1.332164903797901,11.853273736605082,-7.368531818950474,132.20985128715856,10.75167646374532,-11.542070258656622,6.0,4.0
1024,1024,gs256,H20 Lu8 N4,-0.6069842855731622,8.63654894769442,-4.56016980230558,55.94587027569502,18.698871978447585,-7.090741047348493,4.0,20.0
1025,1025,gs89,H4 Lu8 N6,-1.3667543344450277,13.211349117349382,-6.010456438206173,106.5249491004896,6.428298713084221,-8.182422550675161,6.0,4.0
1026,1026,gs269,H10 Lu8 N8,-0.9862392610509862,10.614062630101952,-5.35593736989805,110.01873082637378,27.702036948217,-12.448049919052746,8.0,10.0
1027,1027,gs438,H14 Lu8,-0.6589448533764384,11.429506230535717,-3.276402860373373,86.21538018664724,3.800472760789705,-7.594564546024061,0.0,14.0
1028,1028,gs45,H2 Lu8 N4,-1.1224738923161308,16.14622450367879,-5.5127040677497785,106.51847159473482,2.260118125567682,-6.620675684316574,4.0,2.0
1029,1029,gs498,H2 Lu8 N2,-0.6639446396184212,20.876492241366247,-1.930799425300421,45.32599378209467,5.265959436353183,-2.194760200718108,2.0,2.0
1030,1030,gs11,H18 Lu8,-0.6723183368773719,9.568003007084524,-3.893150839069322,96.68720684068008,3.791375061095283,-10.173812259535444,0.0,18.0
1031,1031,gs453,Lu8 N2,-0.4750940802041441,25.508498536490052,-0.5372514635099435,65.20389694926556,3.635483171845417,-2.572543902967018,2.0,0.0
1032,1032,gs205,Lu8 N8,-1.3572813119162674,14.705715640196484,-7.111159359803516,85.85621546216366,11.31374169329144,-6.060391172671047,8.0,0.0
1033,1033,gs16,H18 Lu8,-0.6807315592954043,9.559588922184998,-3.901564923968849,96.92008033665256,3.765435584967392,-10.206651795582832,0.0,18.0
1034,1034,gs202,Lu8 N8,-1.486579981394243,13.592170714430404,-8.224704285569596,446.1510976878904,23.47986592249113,-37.60754942936142,8.0,0.0
1035,1035,gs29,H12 Lu8,-0.5613975212043443,12.61951184905294,-2.8954881509470582,76.51330981117677,3.63887281115695,-6.101997738421354,0.0,12.0
1036,1036,gs454,Lu8 N2,-0.4750994021480437,25.50874381948417,-0.5370061805158286,65.20242321400097,3.63181594826467,-2.572438799953591,2.0,0.0
1037,1037,gs20,H12 Lu8,-0.580670021478727,12.34524542872356,-3.169754571276438,76.11593342653376,3.904020259115337,-6.209143863042832,0.0,12.0
1038,1038,gs462,H22 Lu8,-0.5923603611081489,8.343265554956567,-4.205067778376766,89.2430782966437,4.496668295113385,-10.788598227304243,0.0,22.0
1039,1039,gs491,H2 Lu8 N2,-0.6965149615934934,20.32885523985725,-2.478436426809412,57.61111217011741,4.400249982283556,-2.8576312683129093,2.0,2.0
1040,1040,gs233,H12 Lu8 N2,-0.7611957111194815,12.285013728684048,-3.162145362225043,59.24483908056235,7.53094490922369,-4.914544542024428,2.0,12.0
1041,1041,gs465,H22 Lu8,-0.5923619858799308,8.343675371059232,-4.2046579622741005,89.32824592774003,4.455322520899959,-10.79714619375261,0.0,22.0
1042,1042,gs18,H18 Lu8,-0.6723126846051085,9.56825894079176,-3.892894905362087,96.68698953798612,3.777450306927261,-10.173174128211368,0.0,18.0
1043,1043,gs517,H2 Lu8,-0.1917268383142072,24.294950882462327,-0.1200491175376697,47.96595840571816,3.187438152656121,-1.984961038684571,0.0,2.0
1044,1044,gs341,H6 Lu8 N6,-1.2459266976293293,11.114964062447156,-6.846160937552845,358.5006639319922,24.35925340349937,-37.29930431974692,6.0,6.0
1045,1045,gs187,H18 Lu8 N4,-0.682914736691843,9.377997891216673,-4.257502108783327,68.42278206414986,9.22918834135806,-7.491437179942213,4.0,18.0
1046,1046,gs528,H14 Lu8 N4,-0.8808881455876801,11.011228400665816,-3.7043485224111055,76.32770124537622,4.443999655964694,-6.990538503672241,4.0,14.0
1047,1047,gs180,H18 Lu8 N4,-0.784623973472723,9.577671868702392,-4.057828131297608,84.18245910860709,4.373521717608564,-8.862235889698155,4.0,18.0
1048,1048,gs510,H2 Lu8,-0.1917254939631675,24.29530620887172,-0.1196937911282759,47.94723997811696,3.180902143584892,-1.9841294290580769,0.0,2.0
1049,1049,gs526,H14 Lu8 N4,-0.8376890388009577,10.048249668503583,-4.667327254573339,69.85651816353172,10.525159797824765,-7.185289263700794,4.0,14.0
1050,1050,gs142,H20 Lu8 N2,-0.6785791233570004,9.13736469554494,-3.954551971121727,84.86705447299184,4.232251846134549,-9.361321886863651,2.0,20.0
1051,1051,gs370,H8 Lu8,-0.4930399180702807,15.375329492986662,-2.3646705070133365,66.0285706986856,3.522562923639023,-4.320830861355683,0.0,8.0
1052,1052,gs519,H2 Lu8,-0.1917353379962151,24.295464326665527,-0.1195356733344709,47.9615420845982,3.179908252133048,-1.984704103764868,0.0,2.0
